what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.tasks.ui",1365891957767
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.monitor.ui",1365891957767
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui",1365891957780
started,bundle,org.eclipse.mylyn.team.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.team.ui",1365891957807
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110819-1700,"org.eclipse.team.svn.core",1365891957826
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1365891957843
started,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20110318-1700,"org.eclipse.team.svn.revision.graph",1365891957865
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1365891957873
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1365891957882
os,sysinfo,,,"linux",1365891957885
arch,sysinfo,,,"x86",1365891957885
ws,sysinfo,,,"gtk",1365891957885
locale,sysinfo,,,"en_US",1365891957885
processors,sysinfo,,,"2",1365891957885
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1365891957885
java.runtime.version,sysinfo,,,"1.6.0_27-b27",1365891957885
java.specification.name,sysinfo,,,"Java Platform API Specification",1365891957885
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1365891957885
java.specification.version,sysinfo,,,"1.6",1365891957885
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1365891957885
java.version,sysinfo,,,"1.6.0_27",1365891957885
java.vm.info,sysinfo,,,"mixed mode, sharing",1365891957885
java.vm.name,sysinfo,,,"OpenJDK Client VM",1365891957885
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1365891957885
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1365891957885
java.vm.specification.version,sysinfo,,,"1.0",1365891957885
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1365891957885
java.vm.version,sysinfo,,,"20.0-b12",1365891957885
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1365891957948
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1365891959103
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365891963869
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1365891964136
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1365891964893
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1365891964902
